group,id,block,trial,choice,reward
P,22,2,135,2,1
P,22,2,136,2,1
P,22,2,137,2,1
P,22,2,138,2,1
P,22,2,139,1,0
P,22,2,140,2,1
P,22,2,141,2,0
P,22,2,142,2,1
P,22,2,143,2,1
P,22,2,144,2,0
P,22,2,145,2,0
P,22,2,146,2,1
P,22,2,147,2,0
P,22,2,148,2,0
P,22,2,149,1,0
P,22,2,150,2,1
P,22,2,151,2,0
P,22,2,152,2,1
P,22,2,153,2,1
P,22,2,154,2,1
P,22,2,155,1,0
P,22,2,156,2,1
P,22,2,157,2,0
P,22,2,158,2,0
P,22,2,159,2,1
P,22,2,160,2,1
P,23,1,1,2,0
P,23,1,2,2,0
P,23,1,3,1,1
P,23,1,4,2,0
P,23,1,5,2,1
P,23,1,6,1,1
P,23,1,7,2,0
P,23,1,8,2,0
P,23,1,9,1,1
P,23,1,10,2,0
P,23,1,11,1,1
P,23,1,12,1,1
P,23,1,13,2,0
P,23,1,14,2,0
P,23,1,15,1,1
P,23,1,16,1,1
P,23,1,17,2,1
P,23,1,18,1,1
P,23,1,19,1,1
P,23,1,20,2,0
P,23,1,21,1,1
P,23,1,22,1,1
P,23,1,23,1,1
P,23,1,24,1,1
P,23,1,25,1,1
P,23,1,26,2,0
P,23,1,27,1,1
P,23,1,28,2,0
P,23,1,29,1,1
P,23,1,30,1,1
P,23,1,31,1,1
P,23,1,32,1,1
P,23,1,33,1,1
P,23,1,34,1,1
P,23,1,35,2,0
P,23,1,36,1,1
P,23,1,37,1,1
P,23,1,38,1,0
P,23,1,39,1,1
P,23,1,40,1,1
P,23,1,41,1,1
P,23,1,42,2,0
P,23,1,43,1,1
P,23,1,44,1,1
P,23,1,45,1,1
P,23,1,46,1,1
P,23,1,47,2,0
P,23,1,48,1,1
P,23,1,49,1,1
P,23,1,50,1,0
P,23,1,51,1,0
P,23,1,52,1,1
P,23,1,53,1,1
P,23,1,54,2,0
P,23,1,55,1,0
P,23,1,56,1,1
P,23,1,57,1,1
P,23,1,58,2,0
P,23,1,59,1,1
P,23,1,60,1,0
P,23,1,61,2,0
P,23,1,62,1,1
P,23,1,63,2,0
P,23,1,64,1,0
P,23,1,65,2,0
P,23,1,66,2,0
P,23,1,67,2,0
P,23,1,68,1,1
P,23,1,69,2,1
P,23,1,70,1,0
P,23,1,71,2,0
P,23,1,72,1,1
P,23,1,73,1,1
P,23,1,74,1,1
P,23,1,75,1,1
P,23,1,76,1,1
P,23,1,77,1,1
P,23,1,78,1,1
P,23,1,79,1,1
P,23,1,80,1,0
P,23,2,81,1,0
P,23,2,82,2,1
P,23,2,83,1,0
P,23,2,84,1,1
P,23,2,85,2,0
P,23,2,86,2,1
P,23,2,87,2,1
P,23,2,88,2,1
P,23,2,89,2,1
P,23,2,90,2,0
P,23,2,91,1,0
P,23,2,92,1,1
P,23,2,93,2,1
P,23,2,94,1,0
P,23,2,95,2,1
P,23,2,96,2,1
P,23,2,97,1,1
P,23,2,98,1,0
P,23,2,99,1,0
P,23,2,100,2,0
P,23,2,101,1,0
P,23,2,102,2,1
P,23,2,103,2,1
P,23,2,104,2,1
P,23,2,105,2,1
P,23,2,106,1,0
P,23,2,107,2,1
P,23,2,108,2,1
P,23,2,109,2,0
P,23,2,110,2,1
P,23,2,111,2,1
P,23,2,112,2,0
P,23,2,113,2,1
P,23,2,114,1,1
P,23,2,115,2,1
P,23,2,116,1,0
P,23,2,117,1,1
P,23,2,118,2,0
P,23,2,119,1,0
P,23,2,120,2,1
P,23,2,121,1,0
P,23,2,122,2,1
P,23,2,123,1,0
P,23,2,124,2,1
P,23,2,125,1,1
P,23,2,126,2,1
P,23,2,127,2,1
P,23,2,128,2,1
P,23,2,129,1,0
P,23,2,130,1,0
P,23,2,131,2,0
P,23,2,132,1,0
P,23,2,133,2,1
P,23,2,134,2,1
P,23,2,135,2,1
P,23,2,136,2,1
P,23,2,137,2,1
P,23,2,138,2,1
P,23,2,139,2,1
P,23,2,140,2,1
P,23,2,141,2,0
P,23,2,142,2,1
P,23,2,143,1,0
P,23,2,144,1,1
P,23,2,145,1,0
P,23,2,146,1,0
P,23,2,147,2,1
P,23,2,148,2,1
P,23,2,149,2,1
P,23,2,150,2,1
P,23,2,151,2,1
P,23,2,152,2,1
P,23,2,153,2,1
P,23,2,154,2,1
P,23,2,155,2,1
P,23,2,156,2,0
P,23,2,157,2,1
P,23,2,158,2,1
P,23,2,159,2,0
P,23,2,160,2,1
P,24,1,1,2,0
P,24,1,2,2,0
P,24,1,3,2,0
P,24,1,4,1,1
P,24,1,5,1,1
P,24,1,6,1,1
P,24,1,7,1,1
P,24,1,8,2,1
P,24,1,9,2,0
P,24,1,10,1,1
P,24,1,11,1,1
P,24,1,12,1,1
P,24,1,13,1,1
P,24,1,14,1,1
P,24,1,15,1,1
P,24,1,16,1,1
P,24,1,17,1,1
P,24,1,18,2,0
P,24,1,19,1,1
P,24,1,20,1,1
P,24,1,21,1,1
P,24,1,22,2,0
P,24,1,23,1,1
P,24,1,24,1,1
P,24,1,25,1,1
P,24,1,26,1,1
P,24,1,27,1,1
P,24,1,28,1,1
P,24,1,29,1,0
P,24,1,30,1,1
P,24,1,31,1,1
P,24,1,32,1,1
P,24,1,33,1,0
P,24,1,34,1,0
P,24,1,35,2,0
P,24,1,36,2,0
P,24,1,37,1,0
P,24,1,38,1,0
P,24,1,39,1,1
P,24,1,40,1,1
P,24,1,41,1,1
P,24,1,42,1,0
P,24,1,43,2,0
P,24,1,44,1,1
P,24,1,45,1,1
P,24,1,46,1,1
P,24,1,47,1,1
P,24,1,48,2,0
P,24,1,49,2,0
P,24,1,50,2,1
P,24,1,51,1,1
P,24,1,52,1,1
P,24,1,53,1,1
P,24,1,54,1,1
P,24,1,55,1,1
P,24,1,56,1,0
P,24,1,57,2,0
P,24,1,58,1,1
P,24,1,59,1,0
P,24,1,60,2,1
P,24,1,61,1,0
P,24,1,62,2,0
P,24,1,63,2,1
P,24,1,64,1,1
P,24,1,65,1,1
P,24,1,66,1,1
P,24,1,67,2,0
P,24,1,68,2,0
P,24,1,69,1,1
P,24,1,70,1,1
P,24,1,71,1,0
P,24,1,72,2,0
P,24,1,73,1,1
P,24,1,74,1,1
P,24,1,75,2,0
P,24,1,76,1,1
P,24,1,77,1,1
P,24,1,78,1,0
P,24,1,79,1,1
P,24,1,80,1,1
P,24,2,81,2,1
P,24,2,82,1,0
P,24,2,83,1,0
P,24,2,84,1,0
P,24,2,85,1,0
P,24,2,86,1,0
P,24,2,87,1,0
P,24,2,88,2,0
P,24,2,89,1,1
P,24,2,90,1,0
P,24,2,91,1,0
P,24,2,92,2,1
P,24,2,93,2,1
P,24,2,94,1,0
P,24,2,95,2,1
P,24,2,96,1,0
P,24,2,97,2,1
P,24,2,98,2,1
P,24,2,99,2,1
P,24,2,100,2,1
P,24,2,101,2,1
P,24,2,102,2,0
P,24,2,103,2,0
P,24,2,104,2,1
P,24,2,105,2,1
P,24,2,106,2,1
P,24,2,107,2,0
P,24,2,108,2,1
P,24,2,109,1,0
P,24,2,110,2,1
P,24,2,111,2,1
P,24,2,112,2,1
P,24,2,113,2,0
P,24,2,114,2,0
P,24,2,115,2,1
P,24,2,116,2,1
P,24,2,117,2,0
P,24,2,118,2,0
P,24,2,119,2,1
P,24,2,120,1,1
P,24,2,121,1,0
P,24,2,122,1,0
P,24,2,123,1,1
P,24,2,124,2,1
P,24,2,125,2,0
P,24,2,126,1,1
P,24,2,127,2,0
P,24,2,128,1,0
P,24,2,129,1,0
P,24,2,130,2,1
P,24,2,131,1,0
P,24,2,132,2,1
P,24,2,133,1,0
P,24,2,134,1,1
P,24,2,135,2,1
P,24,2,136,2,0
P,24,2,137,2,1
P,24,2,138,2,1
P,24,2,139,2,0
P,24,2,140,2,1
P,24,2,141,2,0
P,24,2,142,1,0
P,24,2,143,2,1
P,24,2,144,2,0
P,24,2,145,2,0
P,24,2,146,2,1
P,24,2,147,1,1
P,24,2,148,2,1
P,24,2,149,2,1
P,24,2,150,2,1
P,24,2,151,2,0
P,24,2,152,2,1
P,24,2,153,2,1
P,24,2,154,2,1
P,24,2,155,2,1
P,24,2,156,2,0
P,24,2,157,2,1
P,24,2,158,2,0
P,24,2,159,1,1
P,24,2,160,1,0
P,25,1,1,2,1
P,25,1,2,2,0
P,25,1,3,2,0
P,25,1,4,2,0
P,25,1,5,2,0
P,25,1,6,1,1
P,25,1,7,2,0
P,25,1,8,1,0
P,25,1,9,1,1
P,25,1,10,2,1
P,25,1,11,1,1
P,25,1,12,2,1
P,25,1,13,1,0
P,25,1,14,1,1
P,25,1,15,1,1
P,25,1,16,1,1
P,25,1,17,1,1
P,25,1,18,1,1
P,25,1,19,1,1
P,25,1,20,2,0
P,25,1,21,1,1
P,25,1,22,1,1
P,25,1,23,2,0
P,25,1,24,1,1
P,25,1,25,2,1
P,25,1,26,1,0
P,25,1,27,2,1
P,25,1,28,1,1
P,25,1,29,1,0
P,25,1,30,1,0
P,25,1,31,2,0
P,25,1,32,2,0
P,25,1,33,1,1
P,25,1,34,1,1
P,25,1,35,1,1
P,25,1,36,2,1
P,25,1,37,2,0
P,25,1,38,2,0
P,25,1,39,2,0
P,25,1,40,1,1
P,25,1,41,1,0
P,25,1,42,1,1
P,25,1,43,1,0
P,25,1,44,1,1
P,25,1,45,2,1
P,25,1,46,2,0
P,25,1,47,2,0
P,25,1,48,2,1
P,25,1,49,2,0
P,25,1,50,1,1
P,25,1,51,2,0
P,25,1,52,1,1
P,25,1,53,1,1
P,25,1,54,1,1
P,25,1,55,1,1
P,25,1,56,1,0
P,25,1,57,1,1
P,25,1,58,2,0
P,25,1,59,1,1
P,25,1,60,1,1
P,25,1,61,2,0
P,25,1,62,1,1
P,25,1,63,1,0
P,25,1,64,2,0
P,25,1,65,2,0
P,25,1,66,1,0
P,25,1,67,1,1
P,25,1,68,1,1
P,25,1,69,1,1
P,25,1,70,1,1
P,25,1,71,1,1
P,25,1,72,1,1
P,25,1,73,2,0
P,25,1,74,1,1
P,25,1,75,1,1
P,25,1,76,1,1
P,25,1,77,1,1
P,25,1,78,1,1
P,25,1,79,1,1
P,25,1,80,1,1
P,25,2,81,1,1
P,25,2,82,1,0
P,25,2,83,1,0
P,25,2,84,1,0
P,25,2,85,1,1
P,25,2,86,1,0
P,25,2,87,1,0
P,25,2,88,1,0
P,25,2,89,2,1
P,25,2,90,1,0
P,25,2,91,2,0
P,25,2,92,2,1
P,25,2,93,2,1
P,25,2,94,2,0
P,25,2,95,2,0
P,25,2,96,2,1
P,25,2,97,1,1
P,25,2,98,1,0
P,25,2,99,2,1
P,25,2,100,1,1
P,25,2,101,1,1
P,25,2,102,2,1
P,25,2,103,2,1
P,25,2,104,1,0
P,25,2,105,1,0
P,25,2,106,2,1
P,25,2,107,2,1
P,25,2,108,1,1
P,25,2,109,2,1
P,25,2,110,2,1
P,25,2,111,2,0
P,25,2,112,2,0
P,25,2,113,2,1
P,25,2,114,2,0
P,25,2,115,1,0
P,25,2,116,2,0
P,25,2,117,2,1
P,25,2,118,1,0
P,25,2,119,1,0
P,25,2,120,1,1
P,25,2,121,2,1
P,25,2,122,1,0
P,25,2,123,1,0
P,25,2,124,2,0
P,25,2,125,1,1
P,25,2,126,2,1
P,25,2,127,2,1
P,25,2,128,2,1
P,25,2,129,2,1
P,25,2,130,2,0
P,25,2,131,2,1
P,25,2,132,1,0
P,25,2,133,2,1
P,25,2,134,2,1
P,25,2,135,1,0
P,25,2,136,2,1
P,25,2,137,2,1
P,25,2,138,2,1
P,25,2,139,2,1
P,25,2,140,2,1
P,25,2,141,2,1
P,25,2,142,2,1
P,25,2,143,2,0
P,25,2,144,1,0
P,25,2,145,2,1
P,25,2,146,2,1
P,25,2,147,2,1
P,25,2,148,2,1
P,25,2,149,2,1
P,25,2,150,1,0
P,25,2,151,2,1
P,25,2,152,2,1
P,25,2,153,1,0
P,25,2,154,2,1
P,25,2,155,2,1
P,25,2,156,2,1
P,25,2,157,2,0
P,25,2,158,2,1
P,25,2,159,2,0
P,25,2,160,2,0
P,26,1,1,2,0
P,26,1,2,2,0
P,26,1,3,2,1
P,26,1,4,2,0
P,26,1,5,1,1
P,26,1,6,2,0
P,26,1,7,2,1
P,26,1,8,2,0
P,26,1,9,1,1
P,26,1,10,1,1
P,26,1,11,1,1
P,26,1,12,1,1
P,26,1,13,1,1
P,26,1,14,2,0
P,26,1,15,1,0
P,26,1,16,1,0
P,26,1,17,1,1
P,26,1,18,1,1
P,26,1,19,1,1
P,26,1,20,2,1
P,26,1,21,1,1
P,26,1,22,2,1
P,26,1,23,1,1
P,26,1,24,2,0
P,26,1,25,1,1
P,26,1,26,2,1
P,26,1,27,1,1
P,26,1,28,1,1
P,26,1,29,2,1
P,26,1,30,1,0
P,26,1,31,2,0
P,26,1,32,1,1
P,26,1,33,2,0
P,26,1,34,2,0
P,26,1,35,1,1
P,26,1,36,1,1
P,26,1,37,1,1
P,26,1,38,1,1
P,26,1,39,1,1
P,26,1,40,1,0
P,26,1,41,2,0
P,26,1,42,1,1
P,26,1,43,1,1
P,26,1,44,1,1
P,26,1,45,1,1
P,26,1,46,1,0
P,26,1,47,1,1
P,26,1,48,2,0
P,26,1,49,2,0
P,26,1,50,1,1
P,26,1,51,1,0
P,26,1,52,1,1
P,26,1,53,1,1
P,26,1,54,1,1
P,26,1,55,2,1
P,26,1,56,2,0
P,26,1,57,2,0
P,26,1,58,2,0
P,26,1,59,1,1
P,26,1,60,1,0
P,26,1,61,2,1
P,26,1,62,1,1
P,26,1,63,1,1
P,26,1,64,2,0
P,26,1,65,1,0
P,26,1,66,2,1
P,26,1,67,1,1
P,26,1,68,1,1
P,26,1,69,1,0
P,26,1,70,1,1
P,26,1,71,2,0
P,26,1,72,1,1
P,26,1,73,1,1
P,26,1,74,2,0
P,26,1,75,2,0
P,26,1,76,1,0
P,26,1,77,1,1
P,26,1,78,1,1
P,26,1,79,1,1
P,26,1,80,2,0
P,26,2,81,2,1
P,26,2,82,1,0
P,26,2,83,1,0
P,26,2,84,1,0
P,26,2,85,1,1
P,26,2,86,1,0
P,26,2,87,1,0
P,26,2,88,1,0
P,26,2,89,1,0
P,26,2,90,2,1
P,26,2,91,2,1
P,26,2,92,2,1
P,26,2,93,2,1
P,26,2,94,1,1
P,26,2,95,1,1
P,26,2,96,1,1
P,26,2,97,1,0
P,26,2,98,2,1
P,26,2,99,1,0
P,26,2,100,2,1
P,26,2,101,2,0
P,26,2,102,2,1
P,26,2,103,2,1
P,26,2,104,2,0
P,26,2,105,1,0
P,26,2,106,2,0
P,26,2,107,1,1
P,26,2,108,1,0
P,26,2,109,2,1
P,26,2,110,2,1
P,26,2,111,1,0
P,26,2,112,2,1
P,26,2,113,2,0
P,26,2,114,2,0
P,26,2,115,1,0
P,26,2,116,2,0
P,26,2,117,2,0
P,26,2,118,2,1
P,26,2,119,2,1
P,26,2,120,2,1
P,26,2,121,2,0
P,26,2,122,2,1
P,26,2,123,1,0
P,26,2,124,2,1
P,26,2,125,1,1
P,26,2,126,2,1
P,26,2,127,2,1
P,26,2,128,2,1
P,26,2,129,2,1
P,26,2,130,2,1
P,26,2,131,2,1
P,26,2,132,2,0
P,26,2,133,2,0
P,26,2,134,2,0
P,26,2,135,2,1
P,26,2,136,2,0
P,26,2,137,1,0
P,26,2,138,1,0
P,26,2,139,1,0
P,26,2,140,2,1
P,26,2,141,2,1
P,26,2,142,1,0
P,26,2,143,2,1
P,26,2,144,2,1
P,26,2,145,2,1
P,26,2,146,2,1
P,26,2,147,1,1
P,26,2,148,2,0
P,26,2,149,2,0
P,26,2,150,1,0
P,26,2,151,2,1
P,26,2,152,1,0
P,26,2,153,2,1
P,26,2,154,2,1
P,26,2,155,1,0
P,26,2,156,2,0
P,26,2,157,2,0
P,26,2,158,1,1
P,26,2,159,1,0
P,26,2,160,2,1
P,27,1,1,1,0
P,27,1,2,1,1
P,27,1,3,1,1
P,27,1,4,1,0
P,27,1,5,1,1
P,27,1,6,2,0
P,27,1,7,2,0
P,27,1,8,1,0
P,27,1,9,1,0
P,27,1,10,1,1
P,27,1,11,1,1
P,27,1,12,1,1
P,27,1,13,1,1
P,27,1,14,2,1
P,27,1,15,1,0
P,27,1,16,2,0
P,27,1,17,1,1
P,27,1,18,1,1
P,27,1,19,1,1
P,27,1,20,1,1
P,27,1,21,1,1
P,27,1,22,1,1
P,27,1,23,2,0
P,27,1,24,1,0
P,27,1,25,1,1
P,27,1,26,1,1
P,27,1,27,2,1
P,27,1,28,1,1
P,27,1,29,2,1
P,27,1,30,2,0
P,27,1,31,1,1
P,27,1,32,1,1
P,27,1,33,2,0
P,27,1,34,1,1
P,27,1,35,1,0
P,27,1,36,1,1
P,27,1,37,1,1
P,27,1,38,1,1
P,27,1,39,2,0
P,27,1,40,1,1
P,27,1,41,2,0
P,27,1,42,1,1
P,27,1,43,1,0
P,27,1,44,1,1
P,27,1,45,1,1
P,27,1,46,1,0
P,27,1,47,1,1
P,27,1,48,1,1
P,27,1,49,1,1
P,27,1,50,1,1
P,27,1,51,2,0
P,27,1,52,1,1
P,27,1,53,2,0
P,27,1,54,1,1
P,27,1,55,1,1
P,27,1,56,1,1
P,27,1,57,1,1
P,27,1,58,1,1
P,27,1,59,1,1
P,27,1,60,2,0
P,27,1,61,2,1
P,27,1,62,1,0
P,27,1,63,1,1
P,27,1,64,1,1
P,27,1,65,1,1
P,27,1,66,1,1
P,27,1,67,1,1
P,27,1,68,2,0
P,27,1,69,1,1
P,27,1,70,1,1
P,27,1,71,1,0
P,27,1,72,2,0
P,27,1,73,1,0
P,27,1,74,1,1
P,27,1,75,1,0
P,27,1,76,1,1
P,27,1,77,1,1
P,27,1,78,2,0
P,27,1,79,2,0
P,27,1,80,1,1
P,27,2,81,1,1
P,27,2,82,2,1
P,27,2,83,2,0
P,27,2,84,2,0
P,27,2,85,1,0
P,27,2,86,1,0
P,27,2,87,1,0
P,27,2,88,1,1
P,27,2,89,1,0
P,27,2,90,1,0
P,27,2,91,2,1
P,27,2,92,1,0
P,27,2,93,1,0
P,27,2,94,2,1
P,27,2,95,1,0
P,27,2,96,1,0
P,27,2,97,1,0
P,27,2,98,2,1
P,27,2,99,2,1
P,27,2,100,2,1
P,27,2,101,2,1
P,27,2,102,1,0
P,27,2,103,2,1
P,27,2,104,2,1
P,27,2,105,2,1
P,27,2,106,2,1
P,27,2,107,2,1
P,27,2,108,2,1
P,27,2,109,2,1
P,27,2,110,1,0
P,27,2,111,2,1
P,27,2,112,2,1
P,27,2,113,2,0
P,27,2,114,2,1
P,27,2,115,2,0
P,27,2,116,2,1
P,27,2,117,2,1
P,27,2,118,2,1
P,27,2,119,2,1
P,27,2,120,2,1
P,27,2,121,2,0
P,27,2,122,2,1
P,27,2,123,2,1
P,27,2,124,1,0
P,27,2,125,1,0
P,27,2,126,2,0
P,27,2,127,2,1
P,27,2,128,2,1
P,27,2,129,2,1
P,27,2,130,1,0
P,27,2,131,2,1
P,27,2,132,1,0
P,27,2,133,2,1
P,27,2,134,1,0
P,27,2,135,2,1
P,27,2,136,2,1
P,27,2,137,1,0
P,27,2,138,2,0
P,27,2,139,2,1
P,27,2,140,1,0
P,27,2,141,2,0
P,27,2,142,2,1
P,27,2,143,2,0
P,27,2,144,2,1
P,27,2,145,2,0
P,27,2,146,2,0
P,27,2,147,2,1
P,27,2,148,2,1
P,27,2,149,2,1
P,27,2,150,2,1
P,27,2,151,2,1
P,27,2,152,2,1
P,27,2,153,2,1
P,27,2,154,2,1
P,27,2,155,2,1
P,27,2,156,2,1
P,27,2,157,2,0
P,27,2,158,1,1
P,27,2,159,1,0
P,27,2,160,2,1
P,28,1,1,1,1
P,28,1,2,1,1
P,28,1,3,2,0
P,28,1,4,2,0
P,28,1,5,2,0
P,28,1,6,1,1
P,28,1,7,2,0
P,28,1,8,1,0
P,28,1,9,1,1
P,28,1,10,1,1
P,28,1,11,1,0
P,28,1,12,2,0
P,28,1,13,2,0
P,28,1,14,1,0
P,28,1,15,1,1
P,28,1,16,2,0
P,28,1,17,1,1
P,28,1,18,1,1
P,28,1,19,2,1
P,28,1,20,1,1
P,28,1,21,1,1
P,28,1,22,1,0
P,28,1,23,1,0
P,28,1,24,1,1
P,28,1,25,2,0
P,28,1,26,2,0
P,28,1,27,2,0
P,28,1,28,1,1
P,28,1,29,1,1
P,28,1,30,1,1
P,28,1,31,1,1
P,28,1,32,2,1
P,28,1,33,1,1
P,28,1,34,1,1
P,28,1,35,2,0
P,28,1,36,2,1
P,28,1,37,2,0
P,28,1,38,1,1
P,28,1,39,1,1
P,28,1,40,1,1
P,28,1,41,1,1
P,28,1,42,1,1
P,28,1,43,1,1
P,28,1,44,1,1
P,28,1,45,1,0
P,28,1,46,1,1
P,28,1,47,1,0
P,28,1,48,1,1
P,28,1,49,1,1
P,28,1,50,1,1
P,28,1,51,1,0
P,28,1,52,1,1
P,28,1,53,1,0
P,28,1,54,1,1
P,28,1,55,2,0
P,28,1,56,1,1
P,28,1,57,2,0
P,28,1,58,1,0
P,28,1,59,2,0
P,28,1,60,1,0
P,28,1,61,1,1
P,28,1,62,2,0
P,28,1,63,2,0
P,28,1,64,2,0
P,28,1,65,1,1
P,28,1,66,2,0
P,28,1,67,1,0
P,28,1,68,1,1
P,28,1,69,1,1
P,28,1,70,1,1
P,28,1,71,2,0
P,28,1,72,2,0
P,28,1,73,1,1
P,28,1,74,1,1
P,28,1,75,1,1
P,28,1,76,1,1
P,28,1,77,1,0
P,28,1,78,1,0
P,28,1,79,2,1
P,28,1,80,1,1
P,28,2,81,1,0
P,28,2,82,1,0
P,28,2,83,2,0
P,28,2,84,1,0
P,28,2,85,2,1
P,28,2,86,2,0
P,28,2,87,1,1
P,28,2,88,1,0
P,28,2,89,1,0
P,28,2,90,1,0
P,28,2,91,2,1
P,28,2,92,2,0
P,28,2,93,1,1
P,28,2,94,2,1
P,28,2,95,2,1
P,28,2,96,2,1
P,28,2,97,1,0
P,28,2,98,1,0
P,28,2,99,2,0
P,28,2,100,1,0
P,28,2,101,2,1
P,28,2,102,2,0
P,28,2,103,1,0
P,28,2,104,1,0
P,28,2,105,2,1
P,28,2,106,2,0
P,28,2,107,2,1
P,28,2,108,1,1
P,28,2,109,2,1
P,28,2,110,1,1
P,28,2,111,1,0
P,28,2,112,1,1
P,28,2,113,2,1
P,28,2,114,2,1
P,28,2,115,2,1
P,28,2,116,2,0
P,28,2,117,1,0
P,28,2,118,2,0
P,28,2,119,1,0
P,28,2,120,2,1
P,28,2,121,2,0
P,28,2,122,1,0
P,28,2,123,1,0
P,28,2,124,2,1
P,28,2,125,2,1
P,28,2,126,2,1
P,28,2,127,2,1
P,28,2,128,2,1
P,28,2,129,2,1
P,28,2,130,2,1
P,28,2,131,2,1
P,28,2,132,2,1
P,28,2,133,2,1
P,28,2,134,2,1
P,28,2,135,2,1
P,28,2,136,2,1
P,28,2,137,2,1
P,28,2,138,2,0
P,28,2,139,2,1
P,28,2,140,2,1
P,28,2,141,2,1
P,28,2,142,2,1
P,28,2,143,2,1
P,28,2,144,2,1
P,28,2,145,1,0
P,28,2,146,2,1
P,28,2,147,1,0
P,28,2,148,2,1
P,28,2,149,2,1
P,28,2,150,2,1
P,28,2,151,1,1
P,28,2,152,2,1
P,28,2,153,2,1
P,28,2,154,1,0
P,28,2,155,1,0
P,28,2,156,2,0
P,28,2,157,1,1
P,28,2,158,1,0
P,28,2,159,1,0
P,28,2,160,1,0
P,29,1,1,1,1
P,29,1,2,2,0
P,29,1,3,2,0
P,29,1,4,1,1
P,29,1,5,1,0
P,29,1,6,1,1
P,29,1,7,2,0
P,29,1,8,1,1
P,29,1,9,1,1
P,29,1,10,2,0
P,29,1,11,2,1
P,29,1,12,2,0
P,29,1,13,1,1
P,29,1,14,1,1
P,29,1,15,1,0
P,29,1,16,1,0
P,29,1,17,2,0
P,29,1,18,2,0
P,29,1,19,1,1
P,29,1,20,1,0
P,29,1,21,2,0
P,29,1,22,2,0
P,29,1,23,1,1
P,29,1,24,1,1
P,29,1,25,1,1
P,29,1,26,1,1
P,29,1,27,1,1
P,29,1,28,1,0
P,29,1,29,2,1
P,29,1,30,1,1
P,29,1,31,2,1
P,29,1,32,1,1
P,29,1,33,1,1
P,29,1,34,1,0
P,29,1,35,1,1
P,29,1,36,1,1
P,29,1,37,1,1
P,29,1,38,1,1
P,29,1,39,1,1
P,29,1,40,1,1
P,29,1,41,1,1
P,29,1,42,2,0
P,29,1,43,1,1
P,29,1,44,1,1
P,29,1,45,1,0
P,29,1,46,1,0
P,29,1,47,1,1
P,29,1,48,1,1
P,29,1,49,1,0
P,29,1,50,2,0
P,29,1,51,1,0
P,29,1,52,1,1
P,29,1,53,2,0
P,29,1,54,2,0
P,29,1,55,1,1
P,29,1,56,2,0
P,29,1,57,2,0
P,29,1,58,2,0
P,29,1,59,1,1
P,29,1,60,1,1
P,29,1,61,1,1
P,29,1,62,2,0
P,29,1,63,2,0
P,29,1,64,1,1
P,29,1,65,1,1
P,29,1,66,1,1
P,29,1,67,1,1
P,29,1,68,2,1
P,29,1,69,1,1
P,29,1,70,1,1
P,29,1,71,1,1
P,29,1,72,1,1
P,29,1,73,2,0
P,29,1,74,1,1
P,29,1,75,1,1
P,29,1,76,1,1
P,29,1,77,1,1
P,29,1,78,2,0
P,29,1,79,1,0
P,29,1,80,2,0
P,29,2,81,1,0
P,29,2,82,2,1
P,29,2,83,1,0
P,29,2,84,2,0
P,29,2,85,1,1
P,29,2,86,1,0
P,29,2,87,1,0
P,29,2,88,1,0
P,29,2,89,1,0
P,29,2,90,1,1
P,29,2,91,1,0
P,29,2,92,1,0
P,29,2,93,2,1
P,29,2,94,1,0
P,29,2,95,1,0
P,29,2,96,2,1
P,29,2,97,2,1
P,29,2,98,2,0
P,29,2,99,1,0
P,29,2,100,1,0
P,29,2,101,2,0
P,29,2,102,1,1
P,29,2,103,1,0
P,29,2,104,1,0
P,29,2,105,2,1
P,29,2,106,1,0
P,29,2,107,2,1
P,29,2,108,2,1
P,29,2,109,2,1
P,29,2,110,2,0
P,29,2,111,1,0
P,29,2,112,2,0
P,29,2,113,2,1
P,29,2,114,1,1
P,29,2,115,2,1
P,29,2,116,2,0
P,29,2,117,2,1
P,29,2,118,1,0
P,29,2,119,2,1
P,29,2,120,2,0
P,29,2,121,1,0
P,29,2,122,2,1
P,29,2,123,1,0
P,29,2,124,1,0
P,29,2,125,1,0
P,29,2,126,2,1
P,29,2,127,2,1
P,29,2,128,1,0
P,29,2,129,2,1
P,29,2,130,2,0
P,29,2,131,1,1
P,29,2,132,2,1
P,29,2,133,2,1
P,29,2,134,2,0
P,29,2,135,2,0
P,29,2,136,2,1
P,29,2,137,1,0
P,29,2,138,2,1
P,29,2,139,2,0
P,29,2,140,2,1
P,29,2,141,1,0
P,29,2,142,2,1
P,29,2,143,2,0
P,29,2,144,2,0
P,29,2,145,2,1
P,29,2,146,2,1
P,29,2,147,2,1
P,29,2,148,2,1
P,29,2,149,2,1
P,29,2,150,2,1
P,29,2,151,2,1
P,29,2,152,2,1
P,29,2,153,2,0
P,29,2,154,1,0
P,29,2,155,1,0
P,29,2,156,2,0
P,29,2,157,2,0
P,29,2,158,2,0
P,29,2,159,1,0
P,29,2,160,1,0
P,30,1,1,2,1
P,30,1,2,1,1
P,30,1,3,1,1
P,30,1,4,1,1
P,30,1,5,1,1
P,30,1,6,2,0
P,30,1,7,1,1
P,30,1,8,1,1
P,30,1,9,2,0
P,30,1,10,2,0
P,30,1,11,1,1
P,30,1,12,1,1
P,30,1,13,1,1
P,30,1,14,1,1
P,30,1,15,1,1
P,30,1,16,1,0
P,30,1,17,1,1
P,30,1,18,1,0
P,30,1,19,1,0
